age,monthly_income,daily_internet_hours,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,gender,city_tier,shopping_preference,Is_Online,processed_at
49,86028,7.1,7,22,7,98776,72970,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,175794,3.2,4,41,16,145432,103321,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
49,153183,6.7,10,21,9,144342,37636,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,156056,10.3,5,1,8,33826,48301,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,243624,1.4,2,27,16,38658,6566,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,108176,6.7,1,18,16,68681,62112,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
75,218400,5.4,9,19,18,85927,124769,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,41924,4.1,6,27,18,120701,32998,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
20,198775,8.1,5,41,1,144815,16147,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
33,47577,2.5,5,23,10,43531,67846,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,153783,5.3,2,26,7,116581,123123,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,100548,8.0,8,43,16,105393,5246,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
78,245941,7.8,4,1,0,101811,15689,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
27,248043,7.2,4,6,17,82165,13511,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
36,140093,6.3,8,0,6,140679,97186,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
42,150168,5.8,4,10,8,125018,27459,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,81555,5.1,1,30,8,35316,59710,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
78,104848,4.1,4,29,9,12370,142172,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
46,221084,7.6,10,12,15,146989,94257,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
36,23254,6.4,1,23,10,9462,127465,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,140410,7.7,6,17,5,96446,83694,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,244027,4.4,2,12,11,35590,95069,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
27,223192,4.4,9,16,9,105148,53011,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
78,152037,7.0,10,45,15,108316,81608,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
60,223072,1.4,4,47,13,139783,37906,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
42,224047,1.0,8,29,16,131004,90478,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,204059,8.0,2,18,19,75744,608,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
65,118025,4.6,5,11,4,27564,23552,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,145509,6.4,8,25,3,112669,97434,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
40,47963,6.8,1,17,12,121043,127198,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,240048,8.1,6,11,6,83409,119114,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
28,18273,5.1,2,43,10,8581,135469,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,30330,5.2,5,49,10,149355,28278,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
51,167566,4.8,1,41,11,86776,7213,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,91422,7.2,4,1,2,19821,89033,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
45,137089,7.3,3,19,11,11590,6032,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
22,18212,8.6,10,5,2,133255,13662,Other,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
76,247131,3.5,5,0,0,120245,90490,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,229513,10.5,8,25,9,100056,24998,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,102594,5.4,9,6,0,48958,73271,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
38,147152,5.9,5,31,0,23091,68019,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
29,47675,6.3,9,32,10,90993,118612,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,37007,4.2,10,9,15,89543,34885,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
21,128805,5.2,4,44,2,7581,62026,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
71,97641,8.9,5,40,2,106589,64459,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,110815,9.0,9,14,7,69434,85634,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,61815,6.4,9,30,12,138859,51813,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,98482,8.1,2,23,15,86002,28668,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,15639,6.8,5,28,14,5859,83835,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
42,78593,5.9,8,17,9,31541,65234,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
31,93038,4.5,1,6,16,88650,116862,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,249566,4.3,4,33,2,104692,7565,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
49,108899,4.5,8,13,13,20280,88507,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,18736,9.2,10,19,0,33554,114241,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
78,31473,7.7,2,28,8,116009,67354,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,143771,8.9,1,36,18,30074,111086,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
44,140801,6.8,6,41,9,95763,22494,Other,Tier 2,Online,1,2026-03-05 14:19:15.683837
72,180091,4.2,6,30,10,58196,90791,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,122598,7.2,1,18,13,125433,37994,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,101623,8.5,3,22,15,86566,68461,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,240097,7.3,10,6,6,130050,88958,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,51820,3.4,8,5,8,116751,117459,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,230933,3.1,9,34,12,76269,99014,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
38,72589,7.3,8,28,6,13832,4645,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
61,211879,5.4,1,12,0,114260,73253,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,33414,6.6,4,38,6,61544,112680,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,142378,4.6,9,24,1,80780,37888,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
58,39220,6.3,1,33,1,3718,149340,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
76,75531,3.8,4,18,0,59271,146343,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
42,125002,6.5,10,3,8,36433,68817,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
58,188497,7.5,7,23,9,19298,58327,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
71,24387,7.6,7,32,9,107607,128190,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
27,91815,3.4,7,42,4,149383,65975,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
39,42584,6.9,10,1,6,47473,97373,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
36,59783,4.8,4,1,9,3529,107486,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
18,185881,9.1,8,13,2,39566,121999,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
24,200399,7.9,3,49,11,38227,46618,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,139494,6.1,9,10,19,122145,16612,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
18,130814,10.4,6,33,15,47436,57003,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
32,145752,4.5,7,37,17,125381,115857,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
57,156929,5.9,9,27,15,63540,10421,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
29,188333,7.1,4,38,9,19763,95539,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
39,88588,10.1,5,21,0,60307,148721,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
39,163067,8.9,1,41,15,81973,11498,Male,Tier 1,Online,1,2026-03-05 14:19:15.683837
67,28580,7.6,10,32,4,38935,95018,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
64,33240,4.2,8,37,11,43913,115631,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,98446,4.2,2,30,15,127875,98359,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,221824,7.4,5,13,13,99184,139287,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,119533,3.5,5,37,9,42511,56349,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
31,192183,6.6,10,8,15,4712,55657,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
67,236519,7.6,4,23,14,142487,18724,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,180938,3.0,4,28,10,29936,133568,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,95974,7.3,2,4,5,3354,23649,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,88401,7.8,3,41,18,51903,88018,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
50,228165,5.3,10,38,14,91543,12121,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
72,158283,5.7,2,26,12,15085,7316,Male,Tier 2,Online,1,2026-03-05 14:19:15.683837
76,205057,2.4,1,7,18,102484,10084,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
60,179340,5.8,4,28,0,87587,64254,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,18646,2.9,9,11,9,127004,111921,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,201443,4.6,6,7,10,134950,102605,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,57816,5.2,8,41,11,86820,72725,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
71,104460,3.7,2,40,13,116269,34841,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,59112,3.5,2,20,15,59791,26989,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
47,66048,3.6,2,47,6,116867,78449,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,200983,8.4,8,46,3,5584,72110,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
20,221518,5.9,1,8,15,112080,47576,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
45,147850,8.5,5,13,18,51818,108830,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,60752,5.2,4,0,2,97610,109861,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
43,231049,5.2,1,30,8,103497,74074,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
47,85726,5.2,10,15,16,51481,101127,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
30,226912,1.0,7,38,3,86030,27587,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
30,173361,7.0,1,26,8,92817,50551,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,59788,5.8,6,10,13,116787,8206,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
54,19747,6.1,1,1,11,78009,45207,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,220894,1.8,9,30,18,118094,4501,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
55,15045,5.9,3,49,10,58862,116678,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
19,241350,5.1,2,23,3,80762,102235,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
53,22758,6.3,7,38,12,29613,104739,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
71,140076,5.8,1,2,13,11196,98477,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
43,169509,5.0,7,47,9,100489,63978,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,165657,7.1,9,3,15,16269,17932,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
25,244831,8.0,4,29,19,120275,102212,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,155926,5.2,10,2,19,93648,143835,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
57,198148,3.1,2,3,5,25239,7728,Other,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
60,71950,3.2,4,12,11,36001,27998,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
39,163421,6.8,9,13,15,88189,73042,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,242300,8.6,8,9,7,72650,45810,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
25,167420,2.4,5,13,2,72568,36484,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,180368,4.0,8,16,14,15347,138288,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,247352,5.3,7,21,17,133310,29700,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
43,34455,1.9,4,45,7,72061,73411,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
47,224896,5.8,3,36,8,51341,116821,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,200093,6.7,1,20,19,84573,58859,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
37,217995,7.0,3,24,11,56817,108220,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
69,246897,5.2,8,2,14,9164,112129,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,185365,5.3,9,18,11,64635,17803,Other,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
33,245502,4.0,9,31,14,5895,147749,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,103552,2.5,5,14,17,115133,112059,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
79,61116,5.6,4,40,2,23500,44514,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
60,135461,6.8,6,23,17,144418,120077,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
24,55484,6.0,7,8,7,34641,3204,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
33,176287,8.2,6,9,17,47295,97805,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
62,96638,6.7,5,47,9,115831,145694,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
76,149476,7.3,2,31,6,77479,30687,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,183332,6.3,3,39,1,92786,82732,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
73,115647,9.7,9,6,17,119258,83702,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
65,80642,5.0,7,45,9,78742,136890,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
44,226803,7.4,10,49,18,63116,66951,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,61009,6.5,2,26,2,71346,112283,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
40,238761,7.5,1,14,5,19227,149644,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
41,143824,6.7,1,43,9,18774,20860,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
26,44605,5.9,1,20,19,57126,110059,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
52,125879,6.8,6,9,9,116707,111749,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
68,199277,7.0,5,22,12,129078,94920,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
37,183641,7.3,7,4,9,92981,4086,Female,Tier 3,Online,1,2026-03-05 14:19:15.683837
54,135827,8.9,5,48,18,125251,124080,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,20580,6.4,9,5,13,107377,40751,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
34,129902,3.8,1,21,10,64738,108997,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
64,20400,6.3,9,27,19,132948,126613,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
48,185715,5.1,4,18,15,96522,35905,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,242257,5.1,10,48,2,117330,44376,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
74,111032,5.4,7,13,12,144709,33757,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
25,142319,4.2,2,47,13,47559,55617,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
32,232245,1.2,3,6,8,113019,69706,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
48,121960,9.0,4,14,3,16977,58559,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
70,54015,5.0,5,31,13,149721,7136,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
47,86713,2.6,2,21,10,126353,119730,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
63,218877,6.4,7,45,11,18567,3307,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
37,161046,7.2,6,20,16,108093,53422,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
77,160109,5.6,9,18,15,79989,75623,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
56,230364,3.4,7,12,0,73760,30013,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
70,162239,3.2,10,21,15,44967,43084,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,103754,10.6,10,9,17,86944,61382,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
29,236775,3.2,2,45,10,138226,55729,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,58148,2.7,3,45,1,131314,40712,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,218225,5.4,3,43,15,127108,109212,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,167606,7.6,8,23,15,1323,119642,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
47,237067,9.3,8,7,3,26260,93100,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,137790,5.6,3,7,0,27979,113435,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
36,101078,5.5,8,48,10,108586,122237,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,71879,3.4,5,48,6,112118,51761,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,134894,8.2,4,38,5,108458,82411,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,80839,5.9,4,49,5,139397,90801,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,44756,5.9,4,18,19,22013,98870,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
24,158755,6.9,1,41,17,50195,25814,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
61,195557,6.6,7,17,7,70598,92061,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
75,244303,5.7,10,32,5,119578,143829,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
51,157097,8.6,10,47,7,43053,51380,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
76,232498,2.8,4,36,2,33735,102766,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
37,164787,6.4,2,28,3,94813,131510,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
67,216169,6.8,1,31,5,75179,144417,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
55,244455,5.2,3,7,16,97915,107089,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
41,248139,7.2,1,31,0,4796,76087,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
27,107943,7.3,5,11,14,56439,75879,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
49,233188,8.2,6,21,14,147451,74541,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
69,221777,5.8,6,19,11,39702,86946,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
32,163188,5.6,6,44,5,28173,51345,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,51744,7.1,7,25,19,59251,909,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
37,139697,5.6,1,16,4,75661,30254,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
20,233651,3.0,4,41,6,7566,58353,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
54,131072,7.7,10,33,7,100805,141763,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,148196,2.3,10,30,9,144490,28361,Male,Tier 1,Hybrid,0,2026-03-05 14:19:15.683837
74,184123,6.8,9,17,6,138159,94931,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,22176,11.1,10,2,6,48648,127841,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
25,106310,7.1,2,17,13,123944,72286,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,210890,4.6,8,19,3,92840,45964,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,164748,5.1,7,20,9,129731,59947,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,60177,6.7,7,34,12,3092,14249,Female,Tier 2,Online,1,2026-03-05 14:19:15.683837
40,236368,6.0,3,41,6,6639,83905,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
57,125623,7.5,2,42,2,18593,75816,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
28,15997,8.9,2,29,4,8616,40347,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,205402,8.6,3,35,17,53559,19976,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
25,189841,3.7,3,3,6,32805,90970,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
46,249040,6.0,10,14,5,9863,84320,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
47,135179,7.0,2,47,7,17033,52154,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
73,224725,9.0,7,6,6,27372,33330,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
77,135403,6.7,2,31,19,102176,58322,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
27,157303,4.6,6,32,10,60152,23261,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
56,110287,6.9,5,12,9,15863,16086,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
45,134574,9.6,7,16,5,51842,104815,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
66,219048,5.5,7,39,17,57428,27344,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
53,136509,4.6,8,37,5,7510,31647,Other,Tier 2,Hybrid,0,2026-03-05 14:19:15.683837
78,100447,5.9,4,5,9,90328,4765,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
30,124522,4.7,10,49,8,37459,88474,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
49,202037,7.7,5,3,7,75332,127789,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
53,96144,4.7,10,14,11,140066,2216,Other,Tier 3,Online,1,2026-03-05 14:19:15.683837
54,241273,8.6,4,7,9,53325,58169,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
43,207589,7.0,7,33,11,41420,20564,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
39,107693,7.4,3,29,17,30699,84643,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
21,109315,7.4,10,22,18,996,135139,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
48,241576,7.7,2,8,13,123429,70303,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
35,42387,5.4,4,23,12,93206,12237,Female,Tier 1,Online,1,2026-03-05 14:19:15.683837
55,19090,4.0,5,43,6,24440,108575,Female,Tier 3,Store,0,2026-03-05 14:19:15.683837
41,135846,5.0,1,7,7,137376,77690,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,171017,7.9,3,49,14,83225,128231,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,55239,2.5,8,5,8,112529,102680,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
39,18743,2.0,5,24,2,58242,46773,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
19,45924,6.4,1,12,4,84806,49632,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
48,156268,7.7,4,33,3,106073,83100,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
72,145160,8.0,8,24,19,105181,29011,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
28,106815,4.1,8,17,19,103507,82896,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
45,120312,3.6,2,8,5,38599,72955,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
63,83860,4.6,9,32,7,39751,33822,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
49,187472,5.2,10,5,2,23396,146881,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
79,231249,5.3,1,13,3,28237,88617,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
22,239090,6.2,10,5,16,70947,130041,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
55,244602,8.8,8,17,16,86609,28966,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
27,95399,5.9,8,42,4,41719,79232,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
57,63795,7.9,6,38,16,53833,37823,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
63,66553,7.3,1,25,11,64863,63502,Other,Tier 2,Store,0,2026-03-05 14:19:15.683837
41,249094,4.6,9,35,2,14207,14613,Other,Tier 1,Online,1,2026-03-05 14:19:15.683837
52,118976,7.3,10,35,1,13652,102031,Male,Tier 2,Store,0,2026-03-05 14:19:15.683837
61,170183,7.1,3,10,10,42163,149270,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
65,128566,6.0,1,17,5,20599,125042,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
77,209155,6.3,7,14,16,8371,97726,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
79,134968,5.9,10,29,18,44143,36597,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
40,76600,3.8,5,40,12,126834,48974,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
34,65022,10.7,2,24,4,143547,96925,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
18,149271,8.1,1,15,4,69128,126345,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
72,65897,7.1,6,11,18,94408,5293,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
48,53038,5.2,1,13,14,132267,9495,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
48,138323,5.8,6,46,3,3678,123986,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
59,201110,3.7,1,12,5,144305,36845,Male,Tier 3,Store,0,2026-03-05 14:19:15.683837
74,135278,6.9,7,38,2,33852,70275,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
72,126054,6.7,7,29,10,36826,99047,Female,Tier 1,Store,0,2026-03-05 14:19:15.683837
59,22897,5.6,10,35,18,10691,128820,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
70,79541,6.1,4,45,3,96061,86070,Other,Tier 3,Store,0,2026-03-05 14:19:15.683837
73,121968,5.4,7,15,6,119164,137585,Male,Tier 1,Store,0,2026-03-05 14:19:15.683837
51,29892,5.0,8,0,2,117187,10848,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
26,154343,4.4,8,40,4,68223,25750,Male,Tier 3,Online,1,2026-03-05 14:19:15.683837
39,249534,4.0,3,28,15,145949,114511,Other,Tier 1,Store,0,2026-03-05 14:19:15.683837
30,39815,4.6,8,26,18,112584,84092,Female,Tier 2,Store,0,2026-03-05 14:19:15.683837
